5961	Untamed: A House of Night Novel	Orion Books
5962	Speaker for the Dead	Capstone Publishers
5963	Mere Christianity	Parragon
5964	The Secret History	Ladybird Books
5965	A Heartbreaking Work of Staggering Genius	HarperCollins
5966	The Clan of the Cave Bear	Free Press
5967	Black Beauty	George Newnes
5968	American Psycho	Pavilion Books
5969	The Princess Diaries	Holland Park Press
5970	The No. 1 Ladies' Detective Agency	Macmillan Publishers
5971	The Walking Dead	Grafton
5972	2001: A Space Odyssey	Grafton
5973	Left Behind:  A Novel of the Earth's Last Days	Dobson Books
5974	The One	Happy House
5975	The Hunger Games Box Set	Faber and Faber
5976	Nickel and Dimed: On (Not) Getting By in America	Greenery Press
5977	Remember Me?	Carnegie Mellon University Press
5978	The Great Hunt	McGraw-Hill Education
5979	Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta	New Village Press
5980	The Complete Tales of Edgar Allan Poe	Orion Books
5981	The Hiding Place	Happy House
5982	The Adventures of Sherlock Holmes	HarperCollins
5983	The Prince of Tides	Focal Press
5984	The Amazing Adventures of Kavalier & Clay	Chronicle Books
5985	Perfect Chemistry	Dobson Books
5986	Peter Pan	HarperCollins
5987	Pretties	Princeton University Press
5988	The Lincoln Lawyer	Random House
5989	Cloud Atlas	Harvest House
5990	The Things They Carried	Holland Park Press
5991	Wall and Piece	Huffington Post
5992	Pandemonium	Parragon
5993	Darkly Dreaming Dexter	Pavilion Books
5994	Living Dead in Dallas	Doubleday
5995	The Dragon Reborn	New Village Press
5996	Much Ado About Nothing	Island Press
5997	Beowulf	SAGE Publications
5998	Batman: Year One	Huffington Post
5999	Go Set a Watchman	Harvest House
6000	When You Are Engulfed in Flames	Harvest House
7001	The Secret At Jealous Labyrinth	Cambridge University Press
7002	The Secret Of The Gleaming Firefighter	Capstone Publishers
7003	The Mystery At Iron Rock	Carnegie Mellon University Press
7004	The Secret Of The Warped University	Chronicle Books
7005	The Screeching Bassoon Mystery	Dobson Books
7006	The Secret Of The Precarious Pikestaff	Doubleday
7007	The Clue Of The Sputtering Meteor	Europa Press
7008	The Clue Of The Ornate Streetlight	Express Publishing
7009	The Secret Of The Cinnamon Robot	Faber and Faber
7010	The Case Of The Cowering Passenger	Focal Press
7011	The Clue Of The Jealous Muskrat	Forum Media Group
7012	The Clue Of The Vicious Zealot	Free Press
7013	The Clue Of The Groaning Centaur	George Newnes
7014	The Quest Of The Icy Aquanaut	Grafton
7015	The Clue Of The Tolling Firefly	Greenery Press
7016	The Secret Of The Fearless Burglar	Happy House
7017	The Quest Of The Wayward Oak	HarperCollins
7018	The Secret Of The Cowardly Bobcat	BBC Books
7019	The Shrieking Rope	Bellevue Literary Press
7020	The Mystery Of The Crawling Citizen	Bison Books
7021	The Secret Of The Hollow Hillside	Cambridge University Press
7022	The Secret At Filthy Stockyard	Capstone Publishers
7023	The Baroque Chessman Mystery	Carnegie Mellon University Press
7024	The Sign Of The Cracked Choir	Chronicle Books
7025	The Maniacal Shop Mystery	Dobson Books
7026	The Mystery At Abrasive Crypt	Doubleday
7027	The Clue Of The Primitive Pistol	Europa Press
7028	The Sign Of The Alabaster Saddle	Express Publishing
7029	The Case Of The Wrecked Mustache	Faber and Faber
7030	The Baroque Zoo	Focal Press
7031	The Secret Of The Whispering Guildsman	Forum Media Group
7032	The Stumbling Cattle Mystery	Free Press
7033	The Secret At Grotesque Planetoid	George Newnes
7034	The Mystery At Ruthless Shipyard	Holland Park Press
7035	The Case Of The Weeping Trinket	Huffington Post
7036	The Sign Of The Majestic Snowmobile	Island Press
7037	The Wheezing Audiotape Mystery	John Wiley & Sons
7038	The Charred Battlefield	Kensington Books
7039	The Burning Snakeskin	Ladybird Books
7040	The Mystery Of The Trembling Sultan	Macmillan Publishers
7041	The Aggressive Valley	McGraw-Hill Education
7042	The Secret Of The Classic Loadstone	New Village Press
7043	The Case Of The Shrewd Cliff	Orion Books
7044	The Clue In The Clover	Parragon
7045	The Secret In The Wealthy Factory	Pavilion Books
7046	The Secret Of The Opal Chieftain	Princeton University Press
7047	The Sign Of The Cotton Stallion	Random House
7048	The Mystery Of The Lost Cargo	SAGE Publications
7049	The Crooning Doorbell	Holland Park Press
7050	The Case Of The Clever Hill	Huffington Post
7051	The Yawning Archangel Mystery	Island Press
7052	The Secret Of The Squealing Hostess	John Wiley & Sons
7053	The Screaming Blackbird Mystery	Kensington Books
7054	The Wooden Immigrant Mystery	Ladybird Books
7055	The Secret In The Spotless Casino	Macmillan Publishers
7056	The Mystery Of The Prickly Gremlin	McGraw-Hill Education
7057	The Distressed Stream	New Village Press
7058	The Secret Of The Bumbling Shadow	Orion Books
7059	The Case Of The Shrewd Tabernacle	Parragon
7060	The Mysterious Keeper	Pavilion Books
7061	The Clue Of The Wandering Bus	Princeton University Press
7062	The Fanatical Store	Random House
7063	The Fading Invitation	SAGE Publications
7064	The Clue In The Millipede	Target Books
7065	The Secret Of The Zany Refinery	UCL Press
7066	The Grisly Aglet Mystery	Vintage Books
7067	The Mysterious Bramble	Workman Publishing
7068	The Flickering Stallion Mystery	Xoanon Publishing
7069	The Mystery Of The Abandoned Empire	Yale University Press
7070	The Crying Ambassador	Zed Books
7071	The Hissing Portrait	Ablex Publishing
7072	The Secret Of The Violet Constellation	BBC Books
7073	The Mystery Of The Magical Bucket	Bellevue Literary Press
7074	The Frozen Theater Mystery	Bison Books
7075	The Sign Of The Eerie Truant	Cambridge University Press
7076	The Hazardous Cryptographer	Capstone Publishers
7077	The Quest Of The Baffling Chauffer	Doubleday
7078	The Case Of The Jibbering Umpire	Europa Press
7079	The Secret In The Bronze Icehouse	Express Publishing
7080	The Case Of The Iron Cloakroom	Faber and Faber
7081	The Lost Bookseller Mystery	Focal Press
7082	The Clue Of The Purring Pistol	Forum Media Group
7083	The Mystery Of The Shrieking Sculpture	Free Press
7084	The Secret At Flawless Gulag	George Newnes
7085	The Troubled Gulag Mystery	Grafton
7086	The Mystery At Hollow Reef	Greenery Press
7087	The Case Of The Origami Prophet	Happy House
7088	The Electric Fort Mystery	HarperCollins
7089	The Tapping Gold	Harvest House
7090	The Mystery Of The Stumbling Colosseum	Holland Park Press
7091	The Sign Of The Cracked Painting	Huffington Post
7092	The Secret Of The Secret Union	Island Press
7093	The Quest Of The Gnawing Albino	John Wiley & Sons
7094	The Sign Of The Forlorn Cabbage	Kensington Books
7095	The Sign Of The Crumbling Leviathan	Ladybird Books
7096	The Case Of The Greedy Racetrack	Macmillan Publishers
7097	The Secret Of The Gleaming Monocle	McGraw-Hill Education
7098	The Secret In The Pesky Stadium	New Village Press
7099	The Case Of The Wailing Machine	Orion Books
7100	The Clue Of The Squeaking Knight	Parragon
7101	The Secret At Bronze Cafeteria	Pavilion Books
7102	The Sleeping Hoodlum Mystery	Princeton University Press
7103	The Clue Of The Horrible Engraver	Random House
7104	The Mysterious Angel	SAGE Publications
7105	The Clue Of The Winking Fiend	Target Books
7106	The Case Of The Milky Graveyard	UCL Press
7107	The Mystery Of The Hollow Gym	Vintage Books
7108	The Mystery Of The Sparkling Talisman	Workman Publishing
7109	The Secret Of The Boiling Raincoat	Xoanon Publishing
7110	The Quest Of The Bleak Locksmith	Yale University Press
7111	The Secret Of The Glowing Nobleman	Zed Books
7112	The Secret In The Abandoned Mill	Ablex Publishing
7113	The Clue Of The Leaping Chieftain	BBC Books
7114	The Antique Revolt	Bellevue Literary Press
7115	The Abandoned Cashier Mystery	Bison Books
7116	The Screeching Glacier	Cambridge University Press
7117	The Mystery Of The Ghastly Journal	Capstone Publishers
7118	The Mystery Of The Malignant Albino	Carnegie Mellon University Press
7119	The Treacherous Poison Mystery	Chronicle Books
7120	The Secret Of The Blazing Innkeeper	Dobson Books
7121	The Clue Of The Glimmering Iceberg	Doubleday
7122	The Tolling Cauldron Mystery	Europa Press
7123	The Sinister Stream	Express Publishing
7124	The Sign Of The Roaring Bat	Faber and Faber
7125	The Quest Of The Exploding Volcano	Focal Press
7126	The Clue Of The Tumbling Textbook	Forum Media Group
7127	The Clue Of The Gnawing Bookseller	Free Press
7128	The Case Of The Hazardous Savanna	George Newnes
7129	The Secret Of The Violet Archipelago	Grafton
7130	The Mystery Of The Fiery Telescope	Greenery Press
7131	The Egyptian Orchid Mystery	Happy House
7132	The Sign Of The Hazardous Automaton	HarperCollins
7133	The Clue In The Harpsichord	Harvest House
7134	The Angry Circus	Holland Park Press
7135	The Clue In The Battleground	Huffington Post
7136	The Case Of The Crackling Illusion	Island Press
7137	The Precarious Bunker Mystery	John Wiley & Sons
7138	The Sign Of The Whirling Bacteria	Kensington Books
7139	The Clue Of The Enchanted Obelisk	Ladybird Books
7140	The Quest Of The Glowing Bachelor	Macmillan Publishers
7141	The Case Of The Threatening Cleft	McGraw-Hill Education
7142	The Quest Of The Creepy Chalkstone	New Village Press
7143	The Crackling Hammer Mystery	Orion Books
7144	The Quest Of The Cumbersome Cartel	Parragon
7145	The Quest Of The Whirling Megalith	Pavilion Books
7146	The Leaning Archangel	Princeton University Press
7147	The Mystery Of The Princely Coppersmith	Random House
7148	The Mysterious Breastpin	SAGE Publications
7149	The Case Of The Oriental Lamp	Target Books
7150	The Case Of The Fantastic Copperhead	UCL Press
7151	The Clue In The Conspiracy	Vintage Books
7152	The Abominable Store	Workman Publishing
7153	The Sign Of The Yelling Captor	Xoanon Publishing
7154	The Secret At Delirious Oasis	Yale University Press
7155	The Adventurous Inn	Zed Books
7156	The Secret Of The Combative Dowager	Ablex Publishing
7157	The Case Of The Threatening Archipelago	BBC Books
7158	The Azurite Boulevard Mystery	Bellevue Literary Press
7159	The Mystery Of The Moldy Stream	Bison Books
7160	The Mysterious Commissar	Cambridge University Press
7161	The Quest Of The Crystal Chicken	Capstone Publishers
7162	The Risky Raccoon Mystery	Carnegie Mellon University Press
7163	The Quest Of The Jibbering Jellybean	Chronicle Books
7164	The Sign Of The Squeaking Cactus	Dobson Books
7165	The Clue Of The Yawning Stakeholder	Doubleday
7166	The Secret In The Cynical Cave	Europa Press
7167	The Secret Of The Yawning Souvenir	Express Publishing
7168	The Mystery Of The Bumbling Album	Faber and Faber
7169	The Case Of The Warped Catamaran	Focal Press
7170	The Mystery At Damaged Cannery	Forum Media Group
7171	The Secret In The Classic Tavern	Free Press
7172	The Secret Of The Archaic Hotel	George Newnes
7173	The Creeping Revolt	Grafton
7174	The Clue Of The Winking Choir	Greenery Press
7175	The Case Of The Sparkling Hothead	Happy House
7176	The Mysterious Donkey	HarperCollins
7177	The Case Of The Stumbling Doubloon	Harvest House
7178	The Case Of The Lead Stronghold	Holland Park Press
7179	The Disappearing Secretary Mystery	Huffington Post
7180	The Secret At Stingy Causeway	Island Press
7181	The Mystery Of The Humming Airship	John Wiley & Sons
7182	The Ruined Invitation Mystery	Kensington Books
7183	The Secret Of The Shuffling Wall	Ladybird Books
7184	The Secret Of The Forbidden Submersible	Macmillan Publishers
7185	The Groaning Crook	McGraw-Hill Education
7186	The Secret Of The Telltale Harbor	New Village Press
7187	The Quest Of The Leaning Bailiff	Orion Books
7188	The Case Of The Invisible Lynx	Parragon
7189	The Sign Of The Princely Orchestra	Pavilion Books
7190	The Mystery At Repulsive Cabin	Princeton University Press
7191	The Secret Of The Creeping Gold	Random House
7192	The Secret In The Reckless Gallery	SAGE Publications
7193	The Secret Of The Aggressive Leopard	Target Books
7194	The Secret At Adventurous Igloo	UCL Press
7195	The Mystery Of The Copper Meadow	Vintage Books
7196	The Confused Raceway Mystery	Workman Publishing
7197	The Corroded Racetrack	Xoanon Publishing
7198	The Case Of The Baffled Shipyard	Yale University Press
7199	The Secret In The Corroded Courtyard	Zed Books
7200	The Case Of The Golden Knife	Ablex Publishing
7201	Each Boy	BBC Books
7202	The Silken Force	Bellevue Literary Press
7203	Servant Of Kiss	Bison Books
7204	The Girl'S Fire	Cambridge University Press
7205	The Waves Of The School	Capstone Publishers
7206	Danger In The Girl	Carnegie Mellon University Press
7207	Smooth Night	Chronicle Books
7208	The Smooth Sword	Dobson Books
7209	Door Of Soul	Doubleday
7210	The Husband'S Dying	Europa Press
7211	The Lover Of The Secrets	Express Publishing
7212	Person In The Healer	Faber and Faber
7213	Lost Lights	Focal Press
7214	The Growing Heat	Forum Media Group
7215	Lass Of Sea	Free Press
7216	The Men'S Vision	George Newnes
7217	The History Of The Stallion	Holland Park Press
7218	Tears In The Lash	Huffington Post
7219	The Truth Of The Ravaged Time	Island Press
7220	The Wizard And The Game	John Wiley & Sons
7221	Raven From Beyond The Grave	Kensington Books
7222	Lion Of A Shadow	Ladybird Books
7223	Criminals Of A Star	Macmillan Publishers
7224	Armies Of Animals	McGraw-Hill Education
7225	Gangsters And Foreigners	New Village Press
7226	Defenders And Thieves	Orion Books
7227	Oracle Of Tomorrow	Parragon
7228	Rain In My House	Pavilion Books
7229	Shrouded By Time	Princeton University Press
7230	Enchantment Of The Moon	Random House
7231	Boy Of History	SAGE Publications
7232	Queen In My Country	Target Books
7233	Figures Of The Underground	UCL Press
7234	Priests Of A Shadow	Vintage Books
7235	Descendants And Foreigners	Workman Publishing
7236	Horses And Defenders	Xoanon Publishing
7237	Country Of The River	Yale University Press
7238	Map Of The Underground	Zed Books
7239	Broken By Darkness	Ablex Publishing
7240	Cautious Of The World	BBC Books
7241	Traitor In My Town	Bellevue Literary Press
7242	Robot Of The Moon	Bison Books
7243	Soldiers Of The Stars	Cambridge University Press
7244	Fish Of The Chasm	Capstone Publishers
7245	Heroes And Swindlers	Carnegie Mellon University Press
7246	Blacksmiths And Soldiers	Chronicle Books
7247	Country In My City	Dobson Books
7248	Fantasy Of The Nether	Doubleday
7249	Abandoned By The Dark	Europa Press
7250	Celebrate The Light	Express Publishing
7251	Human Of An Asteroid	Faber and Faber
7252	Guardian Of A Man	Focal Press
7253	Officers Of The Mountain	Forum Media Group
7254	Doctors Of The Ocean	Free Press
7255	Bandits And Strangers	George Newnes
7256	Descendants And Foreigners	Grafton
7257	Destruction Of A Beast	Greenery Press
7258	Road Of The Stars	Happy House
7259	Loved By My Home	HarperCollins
7260	Death By The Mines	Harvest House
7261	Thief Of The Lake	Holland Park Press
7262	Fish Of The Void	Huffington Post
7263	Traitors Of A Friend	Island Press
7264	Bandits Of The Underground	John Wiley & Sons
7265	Women And Aliens	Kensington Books
7266	Hunters And Snakes	Ladybird Books
7267	Treasure Of A Shadow	Macmillan Publishers
7268	Cult Of The Stars	McGraw-Hill Education
7269	Expert In The World	New Village Press
7270	Amused By The Past	Orion Books
7271	Parrot In The Lake	Parragon
7272	Guardian Of The Forest	Pavilion Books
7273	Gods Of The Future	Princeton University Press
7274	Foes Of The Caves	Random House
7275	Phantoms And Women	SAGE Publications
7276	Blacksmiths And Robots	Target Books
7277	Rune Of The Nether	UCL Press
7278	Map In The Mountains	Vintage Books
7279	Disguised By The Caves	Workman Publishing
7280	Doubting Illusions	Xoanon Publishing
7281	Soldier Of Darkness	Yale University Press
7282	Foe In The City	Zed Books
7283	Snakes Of A Friend	Ablex Publishing
7284	Gangsters In My City	BBC Books
7285	Hunters And Swindlers	Bellevue Literary Press
7286	Gangsters And Lions	Bison Books
7287	Road Of The Lake	Cambridge University Press
7288	Revival Of An Asteroid	Capstone Publishers
7289	Bound To My Nightmares	Carnegie Mellon University Press
7290	Corrupted By The Depths	Chronicle Books
7291	Serpent Of The Forest	Dobson Books
7292	Hero Of A Shadow	Doubleday
7293	Traitors Of Shadows	Europa Press
7294	Bandits Of The Underground	Express Publishing
7295	Serpents And Horses	Faber and Faber
7296	Foes And Owls	Focal Press
7297	Code In My Village	Forum Media Group
7298	Memories In The Forest	Free Press
7299	Crushed By My Actions	George Newnes
7300	Curse Of Time	Grafton
7301	Tortoise Of The Mountain	Greenery Press
7302	Wife Of Outer Space	Happy House
7303	Invaders In The Mountains	HarperCollins
